,id,Node_1,Node_2,is_atDRearOf,is_atSRearOf,is_inDFrontOf,is_inSFrontOf,is_isIn,is_toLeftOf,is_toRightOf,near_level,lane_id_diff,lane_id,lane_id_Node_2,Name,velocity_diff,abs_distance,abs_distance_level,equal_frequency_velocity_diff,equal_frequency_distance_difff
9245,"(17, 17791868)",car_5526,ego car,0,1,0,0,0,1,0,1,-2.0,3.0,5.0,car_5526,-6,17.029386365926403,7,3,4
9246,"(17, 17791869)",car_5468,ego car,1,0,0,0,0,1,0,3,-2.0,3.0,5.0,car_5468,-2,9.219544457292889,4,3,2
9247,"(17, 17791869)",car_5526,ego car,0,1,0,0,0,1,0,2,-2.0,3.0,5.0,car_5526,-6,15.684387141358124,6,3,3
9248,"(17, 17791870)",car_5468,ego car,1,0,0,0,0,1,0,3,-2.0,3.0,5.0,car_5468,-3,8.602325267042627,3,3,2
9249,"(17, 17791870)",car_5526,ego car,0,1,0,0,0,1,0,1,-2.0,3.0,5.0,car_5526,-6,16.583123951777,7,3,3
9250,"(17, 17791871)",car_5468,ego car,1,0,0,0,0,1,0,3,-2.0,3.0,5.0,car_5468,-4,8.602325267042627,3,3,2
9251,"(17, 17791871)",car_5526,ego car,0,1,0,0,0,1,0,1,-2.0,3.0,5.0,car_5526,-6,16.583123951777,7,3,3
9252,"(17, 17791872)",car_5468,ego car,1,0,0,0,0,1,0,3,-2.0,3.0,5.0,car_5468,-5,8.602325267042627,3,3,2
9253,"(17, 17791872)",car_5526,ego car,0,1,0,0,0,1,0,2,-2.0,3.0,5.0,car_5526,-5,15.684387141358124,6,3,3
9254,"(17, 17791873)",car_5468,ego car,1,0,0,0,0,1,0,3,-2.0,3.0,5.0,car_5468,-7,8.602325267042627,3,3,2
9255,"(17, 17791873)",car_5526,ego car,0,1,0,0,0,1,0,1,-2.0,3.0,5.0,car_5526,-5,16.583123951777,7,3,3
9256,"(17, 17791874)",car_5468,ego car,1,0,0,0,0,1,0,3,-2.0,3.0,5.0,car_5468,-8,9.219544457292889,4,3,2
9257,"(17, 17791874)",car_5526,ego car,0,1,0,0,0,1,0,2,-2.0,3.0,5.0,car_5526,-5,15.684387141358124,6,3,3
9258,"(17, 17791875)",car_5468,ego car,1,0,0,0,0,1,0,3,-2.0,3.0,5.0,car_5468,-8,8.602325267042627,3,3,2
9259,"(17, 17791875)",car_5526,ego car,0,1,0,0,0,1,0,1,-2.0,3.0,5.0,car_5526,-5,16.583123951777,7,3,3
9260,"(17, 17791876)",car_5468,ego car,1,0,0,0,0,1,0,3,-2.0,3.0,5.0,car_5468,-8,9.219544457292889,4,3,2
9261,"(17, 17791876)",car_5526,ego car,0,1,0,0,0,1,0,2,-2.0,3.0,5.0,car_5526,-5,15.684387141358124,6,3,3
9262,"(17, 17791877)",car_5468,ego car,1,0,0,0,0,1,0,3,-2.0,3.0,5.0,car_5468,-9,9.219544457292889,4,2,2
9263,"(17, 17791877)",car_5526,ego car,0,1,0,0,0,1,0,2,-2.0,3.0,5.0,car_5526,-6,15.684387141358124,6,3,3
9264,"(17, 17791878)",car_5468,ego car,1,0,0,0,0,1,0,3,-2.0,3.0,5.0,car_5468,-10,9.219544457292889,4,2,2
9265,"(17, 17791878)",car_5526,ego car,0,1,0,0,0,1,0,2,-2.0,3.0,5.0,car_5526,-7,15.684387141358124,6,3,3
9266,"(17, 17791879)",car_5468,ego car,1,0,0,0,0,1,0,3,-2.0,3.0,5.0,car_5468,-10,9.219544457292889,4,2,2
9267,"(17, 17791879)",car_5526,ego car,0,1,0,0,0,1,0,2,-2.0,3.0,5.0,car_5526,-9,15.684387141358124,6,2,3
9268,"(17, 17791880)",car_5468,ego car,1,0,0,0,0,1,0,3,-2.0,3.0,5.0,car_5468,-11,9.273618495495704,4,2,2
9269,"(17, 17791880)",car_5526,ego car,0,1,0,0,0,1,0,2,-2.0,3.0,5.0,car_5526,-9,15.652475842498529,6,2,3
9270,"(17, 17791881)",car_5468,ego car,1,0,0,0,0,1,0,3,-2.0,3.0,5.0,car_5468,-11,9.273618495495704,4,2,2
9271,"(17, 17791881)",car_5526,ego car,0,1,0,0,0,1,0,2,-2.0,3.0,5.0,car_5526,-8,15.652475842498529,6,3,3
9272,"(17, 17791882)",car_5468,ego car,1,1,0,0,0,1,0,3,-2.0,3.0,5.0,car_5468,-12,9.9498743710662,4,2,2
9273,"(17, 17791882)",car_5526,ego car,0,1,0,0,0,1,0,2,-2.0,3.0,5.0,car_5526,-9,14.7648230602334,6,2,3
9274,"(17, 17791883)",car_5468,ego car,1,1,0,0,0,1,0,3,-2.0,3.0,5.0,car_5468,-11,9.9498743710662,4,2,2
9275,"(17, 17791883)",car_5526,ego car,0,1,0,0,0,1,0,2,-2.0,3.0,5.0,car_5526,-8,14.7648230602334,6,3,3
9276,"(17, 17791884)",car_5468,ego car,1,1,0,0,0,1,0,3,-2.0,3.0,5.0,car_5468,-11,9.9498743710662,4,2,2
9277,"(17, 17791884)",car_5526,ego car,0,1,0,0,0,1,0,2,-2.0,3.0,5.0,car_5526,-8,14.7648230602334,6,3,3
9278,"(17, 17791885)",car_5468,ego car,0,1,0,0,0,1,0,2,-2.0,3.0,5.0,car_5468,-11,10.677078252031311,4,2,2
9279,"(17, 17791885)",car_5526,ego car,0,1,0,0,0,1,0,2,-2.0,3.0,5.0,car_5526,-7,14.7648230602334,6,3,3
9280,"(17, 17791886)",car_5468,ego car,1,1,0,0,0,1,0,3,-2.0,3.0,5.0,car_5468,-11,9.9498743710662,4,2,2
9281,"(17, 17791886)",car_5526,ego car,0,1,0,0,0,1,0,2,-2.0,3.0,5.0,car_5526,-7,14.7648230602334,6,3,3
9282,"(17, 17791887)",car_5468,ego car,0,1,0,0,0,1,0,2,-2.0,3.0,5.0,car_5468,-10,10.677078252031311,4,2,2
9283,"(17, 17791887)",car_5526,ego car,0,1,0,0,0,1,0,2,-2.0,3.0,5.0,car_5526,-6,14.7648230602334,6,3,3
9284,"(17, 17791888)",car_5468,ego car,1,1,0,0,0,1,0,3,-2.0,3.0,5.0,car_5468,-10,9.9498743710662,4,2,2
9285,"(17, 17791888)",car_5526,ego car,0,1,0,0,0,1,0,2,-2.0,3.0,5.0,car_5526,-5,14.7648230602334,6,3,3
9286,"(17, 17791889)",car_5468,ego car,0,1,0,0,0,1,0,2,-2.0,3.0,5.0,car_5468,-9,10.677078252031311,4,2,2
9287,"(17, 17791889)",car_5526,ego car,0,1,0,0,0,1,0,2,-2.0,3.0,5.0,car_5526,-4,14.7648230602334,6,3,3
9288,"(17, 17791890)",car_5468,ego car,0,1,0,0,0,1,0,2,-2.0,3.0,5.0,car_5468,-8,10.677078252031311,4,3,2
9289,"(17, 17791890)",car_5526,ego car,0,1,0,0,0,1,0,2,-2.0,3.0,5.0,car_5526,-3,14.7648230602334,6,3,3
9290,"(17, 17791891)",car_5468,ego car,0,1,0,0,0,1,0,2,-2.0,3.0,5.0,car_5468,-8,10.677078252031311,4,3,2
9291,"(17, 17791891)",car_5526,ego car,0,1,0,0,0,1,0,2,-2.0,3.0,5.0,car_5526,-3,14.7648230602334,6,3,3
9292,"(17, 17791892)",car_5468,ego car,0,1,0,0,0,1,0,2,-2.0,3.0,5.0,car_5468,-7,10.677078252031311,4,3,2
9293,"(17, 17791892)",car_5526,ego car,0,1,0,0,0,1,0,2,-2.0,3.0,5.0,car_5526,-1,14.7648230602334,6,3,3
9294,"(17, 17791893)",car_5468,ego car,0,1,0,0,0,1,0,2,-2.0,3.0,5.0,car_5468,-6,10.677078252031311,4,3,2
9295,"(17, 17791893)",car_5526,ego car,0,1,0,0,0,1,0,2,-2.0,3.0,5.0,car_5526,0,13.892443989449804,6,4,3
9296,"(17, 17791894)",car_5468,ego car,0,1,0,0,0,1,0,2,-2.0,3.0,5.0,car_5468,-7,10.63014581273465,4,3,2
9297,"(17, 17791894)",car_5526,ego car,0,1,0,0,0,1,0,2,-2.0,3.0,5.0,car_5526,0,14.7648230602334,6,4,3
9298,"(17, 17791895)",car_5468,ego car,0,1,0,0,0,1,0,2,-2.0,3.0,5.0,car_5468,-6,11.40175425099138,5,3,2
9299,"(17, 17791895)",car_5526,ego car,0,1,0,0,0,1,0,2,-2.0,3.0,5.0,car_5526,1,13.892443989449804,6,4,3
9300,"(17, 17791896)",car_5468,ego car,0,1,0,0,0,1,0,2,-2.0,3.0,5.0,car_5468,-6,10.63014581273465,4,3,2
9301,"(17, 17791896)",car_5526,ego car,0,1,0,0,0,1,0,2,-2.0,3.0,5.0,car_5526,1,14.7648230602334,6,4,3
9302,"(17, 17791897)",car_5468,ego car,0,1,0,0,0,1,0,2,-2.0,3.0,5.0,car_5468,-6,11.40175425099138,5,3,2
9303,"(17, 17791897)",car_5526,ego car,0,1,0,0,0,1,0,2,-2.0,3.0,5.0,car_5526,2,13.892443989449804,6,4,3
9304,"(17, 17791898)",car_5468,ego car,0,1,0,0,0,1,0,2,-2.0,3.0,5.0,car_5468,-5,10.63014581273465,4,3,2
9305,"(17, 17791898)",car_5526,ego car,0,1,0,0,0,1,0,2,-2.0,3.0,5.0,car_5526,2,14.7648230602334,6,4,3
9306,"(17, 17791899)",car_5468,ego car,0,1,0,0,0,1,0,2,-2.0,3.0,5.0,car_5468,-5,11.40175425099138,5,3,2
9307,"(17, 17791899)",car_5526,ego car,0,1,0,0,0,1,0,2,-2.0,3.0,5.0,car_5526,2,13.92838827718412,6,4,3
9308,"(17, 17791900)",car_5468,ego car,0,1,0,0,0,1,0,2,-2.0,3.0,5.0,car_5468,-5,11.40175425099138,5,3,2
9309,"(17, 17791900)",car_5526,ego car,0,1,0,0,0,1,0,2,-2.0,3.0,5.0,car_5526,2,14.798648586948742,6,4,3
9310,"(17, 17791901)",car_5468,ego car,0,1,0,0,0,1,0,2,-2.0,3.0,5.0,car_5468,-5,10.63014581273465,4,3,2
9311,"(17, 17791901)",car_5526,ego car,0,1,0,0,0,1,0,2,-2.0,3.0,5.0,car_5526,2,14.798648586948742,6,4,3
9312,"(17, 17791902)",car_5468,ego car,0,1,0,0,0,1,0,2,-2.0,3.0,5.0,car_5468,-5,11.40175425099138,5,3,2
9313,"(17, 17791902)",car_5526,ego car,0,1,0,0,0,1,0,2,-2.0,3.0,5.0,car_5526,2,14.798648586948742,6,4,3
9314,"(17, 17791903)",car_5468,ego car,0,1,0,0,0,1,0,2,-2.0,3.0,5.0,car_5468,-5,10.63014581273465,4,3,2
9315,"(17, 17791903)",car_5526,ego car,0,1,0,0,0,1,0,2,-2.0,3.0,5.0,car_5526,2,14.798648586948742,6,4,3
9316,"(170, 14397392)",car_2062,ego car,0,0,1,0,0,0,1,3,-2.0,-6.0,-4.0,car_2062,-20,7.071067811865476,3,2,1
9317,"(170, 14397394)",car_2062,ego car,0,0,1,0,0,0,1,3,-2.0,-6.0,-4.0,car_2062,-20,7.071067811865476,3,2,1
9318,"(170, 14397395)",car_2062,ego car,0,0,1,0,0,0,1,3,-2.0,-6.0,-4.0,car_2062,-19,7.280109889280518,3,2,1
9319,"(170, 14397396)",car_2062,ego car,0,0,1,0,0,0,1,3,-2.0,-6.0,-4.0,car_2062,-19,7.280109889280518,3,2,1
9320,"(170, 14397404)",car_2062,ego car,0,0,1,0,0,0,1,3,2.0,6.0,4.0,car_2062,-22,8.06225774829855,3,2,1
9321,"(170, 14397405)",car_2062,ego car,0,0,1,0,0,0,1,3,2.0,6.0,4.0,car_2062,-22,8.602325267042627,3,2,2
9322,"(170, 14397406)",car_2062,ego car,0,0,1,0,0,0,1,3,2.0,6.0,4.0,car_2062,-22,8.06225774829855,3,2,1
9323,"(170, 14397407)",car_2062,ego car,0,0,1,0,0,0,1,3,2.0,6.0,4.0,car_2062,-23,8.602325267042627,3,1,2
